@RELATION wiki_binned_norev
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
60, 0.07142857142857142,0.0004090131627872388,15, 0, 0.4642857142857143,16,0.0014501375771547556,26894, 0,0.0, 0,0.4642857142857143,256,28,yes
2388, 0.13414634146341464,0.000629987400251995,12, 0.024390243902439025, 0.08536585365853659,17,0.0013439731205375893,23810, 0.06097560975609756,0.0, 0.43902439024390244,0.25609756097560976,181,82,yes
397, 0,0.0,8, 0, 1,8,0.00021512849790663422,60429, 0,0.0, 0,0,558,1,no
2, 0,0.00013356484573260317,0, 0, 0.5,3,0.0026267752994078627,22461, 0,4.452161524420106e-05, 0,0.5,60,2,no
1669, 0.23170731707317074,0.0005465903175429464,37, 0.036585365853658534, 0.08536585365853659,28,0.0018740239458615304,38420, 0,0.0, 0.24390243902439024,0.4024390243902439,858,82,no
9340, 0.125,0.0005047766830563293,57, 0.011904761904761904, 0.5654761904761905,26,0.0027108377423395464,53489, 0.02976190476190476,0.0, 0,0.26785714285714285,919,168,yes
40, 0.1111111111111111,0.0003206155819172812,2, 0, 0.4444444444444444,8,0.0012824623276691247,3119, 0,0.0, 0,0.4444444444444444,24,9,yes
99, 0,0.0009022814831788952,23, 0, 0.25,8,0.0025493032381879895,69823, 0,0.0, 0,0.75,200,4,no
150, 0,0.0007643012522782057,5, 0, 0.022222222222222223,7,0.002822035393027221,17009, 0.06666666666666667,0.0, 0,0.9111111111111111,237,45,no
611, 0.21266968325791855,0.0005857132816343743,42, 0.027149321266968326, 0.3167420814479638,16,0.0025068528453951223,42683, 0.01809954751131222,0.0, 0.049773755656108594,0.3755656108597285,877,221,yes
65, 0,0.0002955082742316785,3, 0, 0.5357142857142857,18,0.0018715524034672972,10152, 0,0.0, 0,0.4642857142857143,62,28,no
122, 0.3333333333333333,0.0019290406075257002,12, 0.08333333333333333, 0.4166666666666667,35,0.0026127512025981,40953, 0,2.4418235538300004e-05, 0.08333333333333333,0.08333333333333333,166,12,no
581, 0.046511627906976744,0.0009326286805524715,10, 0, 0.4418604651162791,38,0.00268685881778212,45034, 0,0.0, 0.023255813953488372,0.4883720930232558,722,43,no
511, 0.3157894736842105,0.0009654627638565849,3, 0.10526315789473684, 0.21052631578947367,29,0.0027647342783165842,22787, 0,0.0, 0.05263157894736842,0.3157894736842105,478,19,no
5502, 0.22033898305084745,0.002028397565922921,16, 0.05084745762711865, 0.17796610169491525,22,0.0016806722689075631,17255, 0,5.795421616922631e-05, 0,0.5508474576271186,418,118,yes
251, 0.20408163265306123,0.0010495515552445772,10, 0.12244897959183673, 0.02040816326530612,16,0.0016538388143247885,31442, 0.02040816326530612,0.0, 0.22448979591836735,0.40816326530612246,195,49,yes
156, 0.38095238095238093,0.0008246572518297083,6, 0.047619047619047616, 0,11,0.0021647252860529844,9701, 0,0.0, 0.047619047619047616,0.5238095238095238,127,21,no
4815, 0.25,0.0007508336461806859,15, 0, 0.5625,9,0.0018329174303822627,45283, 0.0625,4.416668506945211e-05, 0,0.125,289,32,yes
7, 0,0.0,2, 0, 1,5,0.0020100502512562816,995, 0,0.0, 0,0,10,7,no
400, 0.5161290322580645,0.0010905125408942203,3, 0.03225806451612903, 0.1935483870967742,7,0.003544165757906216,14672, 0,0.0, 0.03225806451612903,0.22580645161290322,287,31,no
235, 0.15384615384615385,0.001628001628001628,3, 0, 0.05128205128205128,24,0.0013024013024013025,12285, 0,0.0, 0.02564102564102564,0.7692307692307693,79,39,yes
43, 0.0967741935483871,0.0014506769825918763,5, 0, 0.03225806451612903,18,0.0013700838168923275,12408, 0,0.0, 0.03225806451612903,0.8387096774193549,53,31,yes
7, 0,0.0,2, 0, 1,8,0.002232142857142857,448, 0,0.0, 0,0,9,2,no
9, 0.3076923076923077,0.0007102272727272727,5, 0, 0,16,0.002840909090909091,5632, 0,0.0, 0,0.6923076923076923,78,13,no
9, 0.11428571428571428,0.0005156854318865492,3, 0.05714285714285714, 0.4857142857142857,14,0.0010313708637730984,11635, 0,0.0, 0.02857142857142857,0.3142857142857143,24,35,no
22, 0.45454545454545453,0.0007112562893495957,7, 0, 0.09090909090909091,6,0.004557308816943706,37961, 0,5.268565106293301e-05, 0,0.45454545454545453,548,11,no
1205, 0.014598540145985401,0.0005119851058878287,20, 0.0072992700729927005, 0.1897810218978102,21,0.0021177565743542006,42970, 0.0364963503649635,2.3272050267628578e-05, 0.014598540145985401,0.7372262773722628,514,137,yes
1975, 0.22727272727272727,0.000584966364434045,24, 0, 0.7272727272727273,27,0.0017548990933021352,17095, 0,0.0, 0.022727272727272728,0.022727272727272728,269,44,no
153, 0.41379310344827586,0.0007382116821998708,5, 0, 0.20689655172413793,15,0.0016609762849497094,21674, 0,0.0, 0.13793103448275862,0.2413793103448276,216,29,yes
2780, 0.34831460674157305,0.0011265652757918455,37, 0.056179775280898875, 0.33707865168539325,72,0.0024553345754437655,69237, 0,1.4443144561433915e-05, 0.011235955056179775,0.24719101123595505,561,89,no
3090, 0.16355140186915887,0.0011511223442856786,110, 0.02336448598130841, 0.38317757009345793,41,0.001726683516428518,39961, 0.018691588785046728,0.0, 0.08878504672897196,0.32242990654205606,398,214,yes
52, 0,0.00036493789037827216,2, 0, 0.6470588235294118,11,0.0031019720682153133,71245, 0,0.0, 0,0.35294117647058826,1041,17,no
449, 0.08333333333333333,0.0008251626055722746,3, 0.016666666666666666, 0.15,36,0.0025240267935151928,20602, 0,0.0, 0.016666666666666666,0.7333333333333333,218,60,yes
1943, 0.21465968586387435,0.0017029153169828783,20, 0.04712041884816754, 0.24607329842931938,14,0.0016844053678852383,54025, 0.02617801047120419,5.5529847292919945e-05, 0.09947643979057591,0.36649214659685864,699,191,yes
2170, 0.19858156028368795,0.0012467072851943457,41, 0.0851063829787234, 0.028368794326241134,14,0.0019907100199071004,49731, 0.0070921985815602835,0.0, 0,0.6808510638297872,991,141,yes
332, 0,0.0007099031489275391,4, 0, 0.2,19,0.003093149434612849,19721, 0,0.0, 0,0.8,428,5,no
295, 0.3825503355704698,0.0008889091489264712,10, 0, 0.21476510067114093,19,0.003213748461503396,43874, 0,0.0, 0,0.40268456375838924,445,149,no
645, 0.10227272727272728,0.0007953960604501006,10, 0.03409090909090909, 0.09090909090909091,52,0.002386188181350302,21373, 0,0.0, 0.011363636363636364,0.7613636363636364,295,88,yes
501, 0.1282051282051282,0.00024177949709864604,10, 0, 0.05128205128205128,20,0.0013297872340425532,8272, 0,0.0, 0.20512820512820512,0.6153846153846154,576,39,no
786, 0.11494252873563218,0.0011749332923387762,19, 0.14942528735632185, 0.022988505747126436,35,0.0021192722001998486,91069, 0.034482758620689655,1.0980684975128748e-05, 0.09195402298850575,0.5862068965517241,245,87,no
677, 0.21585160202360876,0.0014175843938768818,32, 0.016863406408094434, 0.30522765598650925,67,0.0021581135548573425,94527, 0.00505902192242833,2.115797602801316e-05, 0.03709949409780776,0.41989881956155145,531,593,no
375, 0.21052631578947367,0.00013601741022850925,14, 0, 0.10526315789473684,11,0.0024483133841131663,14704, 0.05263157894736842,0.0, 0.05263157894736842,0.5789473684210527,191,19,no
144, 0.19413919413919414,0.0015796897038081806,18, 0.003663003663003663, 0.014652014652014652,24,0.0011847672778561354,53175, 0.007326007326007326,0.00013164080865068171, 0.02564102564102564,0.7545787545787546,192,273,yes
334, 0.24489795918367346,0.0011084898956882586,2, 0, 0.04081632653061224,30,0.0026433220589489243,35183, 0.1836734693877551,0.0001136912713526419, 0.004081632653061225,0.5265306122448979,304,245,yes
252, 0.11188811188811189,0.0005887805978002155,141, 0.01048951048951049, 0.4405594405594406,12,0.0016034875854984592,79826, 0.05944055944055944,3.7581740285120136e-05, 0.024475524475524476,0.3531468531468531,1113,286,no
530, 0.4444444444444444,0.0015991746195511995,8, 0.037037037037037035, 0,13,0.0026309001805519734,19385, 0,0.0, 0,0.5185185185185185,641,27,yes
200, 0.5714285714285714,0.00122646273717625,10, 0, 0.21428571428571427,16,0.00372748478945723,41583, 0,2.4048288964240195e-05, 0,0.21428571428571427,116,14,no
2811, 0.3707627118644068,0.0017468600742968335,24, 0.006355932203389831, 0.04449152542372881,21,0.002144878825402441,45224, 0.00847457627118644,4.422430567840085e-05, 0.4597457627118644,0.11016949152542373,442,472,yes
387, 0.5882352941176471,0.0006387735547748323,4, 0, 0,8,0.007239433620781433,9393, 0,0.0, 0.058823529411764705,0.35294117647058826,400,17,yes
43, 0.10526315789473684,0.0017643599294256027,2, 0.05263157894736842, 0,15,0.0007841599686336013,5101, 0,0.00019603999215840032, 0.05263157894736842,0.7894736842105263,66,19,yes
240, 0.2,0.0020427982987843677,4, 0, 0.023529411764705882,6,0.002645591239409263,29861, 0,0.0, 0.11764705882352941,0.6588235294117647,110,85,no
2810, 0.0695970695970696,0.0011515404676157468,24, 0.01098901098901099, 0.1282051282051282,87,0.002641769308059654,88577, 0.02197802197802198,0.00016934418641408042, 0.003663003663003663,0.7655677655677655,1175,273,no
1009, 0.24776119402985075,0.0009417001969009503,8, 0.026865671641791045, 0.05970149253731343,22,0.0015409639585651914,23362, 0.0029850746268656717,0.0, 0.3253731343283582,0.3373134328358209,330,335,yes
314, 0.053691275167785234,0.0007448285201611538,7, 0, 0,31,0.0021329180350069406,29537, 0,0.0, 0.006711409395973154,0.9395973154362416,291,149,yes
43, 0.45454545454545453,0.0,0, 0.10606060606060606, 0.13636363636363635,30,0.0001770956316410862,16940, 0,0.0, 0.015151515151515152,0.2878787878787879,94,66,no
60, 0.2,0.0006934812760055479,2, 0, 0.6,4,0.002674856350307113,20188, 0,0.0, 0,0.2,102,5,no
13, 0,0.0007391976345675694,4, 0, 0,12,0.002687991398427525,14881, 0,0.0, 0,1,46,2,no
119, 0,0.0011988933292345527,8, 0, 0.03389830508474576,28,0.004027051952044267,32530, 0.03389830508474576,0.0, 0,0.9322033898305084,249,59,no
112, 0,0.0,2, 0, 0.4,32,0.0014952649941850807,6019, 0,0.0, 0,0.6,149,20,no
3876, 0.3103448275862069,0.0010347244628889953,40, 0.10344827586206896, 0.21551724137931033,25,0.00205832285628456,89879, 0.004310344827586207,2.2252138986860113e-05, 0.06896551724137931,0.2974137931034483,1447,232,yes
1145, 0.21825396825396826,0.001465157653953683,20, 0.011904761904761904, 0.07936507936507936,22,0.002496748247043521,66887, 0.003968253968253968,0.0001644564713621481, 0.007936507936507936,0.6785714285714286,412,252,yes
172, 0,0.001692524682651622,3, 0, 0,3,0.004231311706629055,3545, 0,0.0, 0,1,58,4,yes
589, 0,0.0004468638284042899,6, 0, 0.018518518518518517,23,0.0014624634384140397,24616, 0.009259259259259259,0.0, 0.09259259259259259,0.8796296296296297,359,108,yes
3542, 0.36627906976744184,0.0009605662285136501,31, 0.09302325581395349, 0.08139534883720931,47,0.0020348837209302325,79120, 0.01744186046511628,3.7917087967644084e-05, 0.03488372093023256,0.4069767441860465,530,172,yes
29, 0,0.0014732965009208103,5, 0, 0,15,0.004051565377532229,13575, 0.1111111111111111,0.0, 0,0.8888888888888888,80,18,no
489, 0.24025974025974026,0.0017008231143961028,16, 0.025974025974025976, 0.17532467532467533,32,0.002078783806484126,47624, 0.032467532467532464,0.0, 0.07792207792207792,0.44805194805194803,431,154,yes
746, 0.4,0.001005151400929765,5, 0.13333333333333333, 0.06666666666666667,8,0.001549608409766721,23877, 0,0.0, 0,0.4,655,15,yes
1087, 0.0056179775280898875,0.00030484900447746977,2, 0, 0.0056179775280898875,4,0.0026674287891778605,52485, 0.016853932584269662,1.905306277984186e-05, 0,0.9719101123595506,616,178,no
12347, 0.21287128712871287,0.0009714966547520851,95, 0.022277227722772276, 0.3415841584158416,59,0.0016497113005224085,109110, 0,3.666025112272019e-05, 0.0594059405940594,0.36386138613861385,1245,404,yes
502, 0.05263157894736842,0.0014228015421332845,20, 0, 0.15789473684210525,5,0.002019460253350468,21788, 0,0.0, 0,0.7894736842105263,318,19,no
473, 0.08571428571428572,0.0007605719501064801,5, 0.22857142857142856, 0.2,4,0.0013690295101916642,13148, 0.05714285714285714,0.0, 0.14285714285714285,0.2857142857142857,284,35,yes
112, 0.0016638935108153079,0.00011961722488038278,61, 0, 0.22795341098169716,13,0.00257177033492823,33440, 0.0016638935108153079,0.0, 0,0.7687188019966722,868,601,no
1293, 0.3333333333333333,0.003302988802062354,13, 0.09523809523809523, 0.09523809523809523,23,0.0028196245871263998,12413, 0,0.0, 0,0.47619047619047616,319,21,yes
1462, 0.09333333333333334,0.00027379757232819205,65, 0.013333333333333334, 0.6933333333333334,25,0.0010495573605914027,21914, 0.02666666666666667,0.0, 0,0.17333333333333334,359,75,no
415, 0.5365853658536586,0.0012243608309855446,33, 0.04878048780487805, 0.14634146341463414,49,0.002382895810842834,75958, 0,5.266068090260407e-05, 0.12195121951219512,0.14634146341463414,429,41,no
1536, 0.42857142857142855,0.000988167988558055,14, 0.011278195488721804, 0.05263157894736842,18,0.002080353660122221,38455, 0,0.00028604862826680534, 0.424812030075188,0.08270676691729323,445,266,yes
451, 0.008658008658008658,0.0008095676172953082,2, 0, 0.03463203463203463,12,0.0032750689972401103,27175, 0.04329004329004329,0.0, 0,0.9134199134199135,302,231,yes
229, 0.14285714285714285,0.0006232082762059081,4, 0, 0,17,0.0017449831733765424,8023, 0,0.0001246416552411816, 0,0.8571428571428571,38,14,yes
1450, 0.26666666666666666,0.00037126415444588826,10, 0, 0.15555555555555556,6,0.001670688695006497,10774, 0.022222222222222223,0.0, 0.3111111111111111,0.24444444444444444,582,45,yes
40, 0,0.00029239766081871346,9, 0, 0.8823529411764706,7,0.002631578947368421,17100, 0,0.0, 0,0.11764705882352941,141,17,no
543, 0.5333333333333333,0.0007181973247149655,18, 0.2, 0,16,0.0021994793069395817,44556, 0,0.0, 0,0.26666666666666666,200,15,yes
349, 0.08695652173913043,0.0005315065257190103,5, 0, 0.2608695652173913,22,0.002244138664146932,16933, 0,0.0, 0.021739130434782608,0.6304347826086957,434,46,no
29, 0.7647058823529411,0.00034000113333711114,6, 0, 0.08823529411764706,6,0.0013600045333484446,17647, 0,0.0, 0.058823529411764705,0.08823529411764706,72,34,no
1373, 0.2672413793103448,0.0008835537139723356,35, 0.08620689655172414, 0.06896551724137931,17,0.00301626957528487,32822, 0.02586206896551724,0.0, 0.07758620689655173,0.47413793103448276,544,116,no
506, 0.28735632183908044,0.0006468396259579555,13, 0.09195402298850575, 0.41379310344827586,5,0.0027420375448217677,71115, 0,7.030865499542994e-05, 0.022988505747126436,0.1839080459770115,343,87,no
223, 0.531496062992126,0.0016043507817811013,6, 0.06692913385826772, 0.023622047244094488,25,0.0028280081577158394,73550, 0.011811023622047244,1.3596193065941537e-05, 0.2125984251968504,0.15354330708661418,223,254,yes
2863, 0.031578947368421054,0.0004235119730364044,23, 0.005263157894736842, 0.1394736842105263,74,0.0025587181704282763,56669, 0.002631578947368421,1.764633220985018e-05, 0.002631578947368421,0.8184210526315789,580,380,yes
8, 0.3076923076923077,0.0022081447963800903,0, 0.038461538461538464, 0.11538461538461539,7,0.0013755656108597285,55250, 0.038461538461538464,0.0, 0.038461538461538464,0.46153846153846156,37,26,yes
59837, 0.14358974358974358,0.0006405926063966083,125, 0.035897435897435895, 0.18461538461538463,70,0.0020964848936616274,85858, 0,0.0, 0.05128205128205128,0.5846153846153846,1300,195,yes
862, 0.5652173913043478,0.0009200653563666936,13, 0.057971014492753624, 0.06521739130434782,12,0.0027284696775012295,63039, 0,3.1726391598851505e-05, 0.007246376811594203,0.30434782608695654,856,138,no
225, 0.09580838323353294,0.0005900140128328047,7, 0.005988023952095809, 0.38323353293413176,26,0.005605133121911646,54236, 0.023952095808383235,1.8437937901025148e-05, 0.017964071856287425,0.47305389221556887,305,167,yes
1702, 0.0380952380952381,0.0005848839980070619,53, 0.01904761904761905, 0.4666666666666667,26,0.002252886510842016,92326, 0.0380952380952381,2.166237029655785e-05, 0,0.4380952380952381,818,105,no
770, 0.296,0.001140205502154458,43, 0.16, 0.264,67,0.0025720914816042425,75425, 0,0.0, 0.04,0.24,553,125,yes
3649, 0.19230769230769232,0.00041976493163828257,59, 0, 0.5,37,0.0010793955384984409,33352, 0.038461538461538464,0.0, 0.07692307692307693,0.19230769230769232,750,26,yes
112, 0.5833333333333334,0.0005851375073142189,13, 0, 0.3333333333333333,13,0.001462843768285547,6836, 0,0.0, 0,0.08333333333333333,170,12,no
789, 0,0.0011430352782251779,37, 0, 0.10852713178294573,9,0.004156491920818829,19247, 0,0.0, 0,0.8914728682170543,266,129,no
3143, 0.19327731092436976,0.00034271516086192865,20, 0.15126050420168066, 0.09243697478991597,34,0.0015850576189864198,23343, 0.01680672268907563,0.0, 0.11764705882352941,0.42857142857142855,614,119,no
316, 0.013761467889908258,0.000416878966140164,1, 0, 0.8073394495412844,30,0.003196072073741257,21589, 0,0.00013895965538005466, 0.0045871559633027525,0.1743119266055046,369,218,no
5, 0,0.0,9, 0, 0,25,0.001442741208295762,11090, 1,0.0, 0,0,67,3,no
96, 0.26666666666666666,0.0013831805248182105,0, 0, 0.05555555555555555,27,0.0016598166297818527,25304, 0,7.903888713246918e-05, 0.13333333333333333,0.5444444444444444,192,90,yes
904, 0.3445378151260504,0.0013170410477793225,24, 0.058823529411764705, 0.08403361344537816,62,0.0024731104119411723,68335, 0,2.9267578839540498e-05, 0.11764705882352941,0.3949579831932773,720,119,no
318, 0.17142857142857143,0.001131792667818852,38, 0, 0.5142857142857142,18,0.0024165302907483595,65383, 0.05714285714285714,0.0, 0,0.2571428571428571,333,35,no
85, 0.25,0.0013825282986261126,1, 0, 0.25,6,0.0031970966905728853,11573, 0,0.0, 0,0.5,97,4,no
477, 0.13157894736842105,0.0006566203749302341,19, 0.039473684210526314, 0.11403508771929824,23,0.0020683541810302374,30459, 0.008771929824561403,0.0, 0.02631578947368421,0.6798245614035088,339,228,yes
4, 0.2,0.0005249343832020997,4, 0.2, 0,8,0.0026246719160104987,26670, 0.2,0.0, 0.2,0.2,215,5,no
179, 0.04285714285714286,0.0007918831972284088,28, 0.25, 0.02857142857142857,4,0.0038109378866617175,60615, 0.014285714285714285,1.6497566608925182e-05, 0,0.6642857142857143,389,140,no
16424, 0.06832298136645963,0.0005578063531207798,23, 0.031055900621118012, 0.07453416149068323,31,0.002231225412483119,34062, 0.006211180124223602,0.00011743291644647995, 0.006211180124223602,0.8136645962732919,947,161,yes
1378, 0.21739130434782608,0.0009657922612000747,23, 0.043478260869565216, 0,39,0.00205620287868403,32098, 0,0.0, 0.08695652173913043,0.6521739130434783,610,46,yes
2042, 0.015503875968992248,0.00036443148688046647,34, 0.6666666666666666, 0.007751937984496124,22,0.0021460965338516358,49392, 0.007751937984496124,6.073858114674441e-05, 0.031007751937984496,0.2713178294573643,584,129,yes
2465, 0.2072072072072072,0.00040005565991790165,52, 0.06306306306306306, 0.06306306306306306,26,0.0014958602936060669,57492, 0.018018018018018018,8.696862172128296e-05, 0.14414414414414414,0.5045045045045045,640,111,no
143, 0.6363636363636364,0.000471253534401508,4, 0, 0,5,0.001675568122316473,19098, 0,0.0, 0,0.36363636363636365,211,11,no
1016, 0.061224489795918366,0.0009770395701025891,5, 0, 0.04081632653061224,16,0.0026054388536069046,12282, 0,8.141996417521577e-05, 0,0.8979591836734694,192,49,yes
3014, 0.08666666666666667,0.0004726344645051517,22, 0.006666666666666667, 0.09,49,0.003402968144437092,42316, 0.006666666666666667,0.0, 0.0033333333333333335,0.8066666666666666,833,300,yes
3076, 0.36228287841191065,0.0014158243060814592,54, 0, 0.062034739454094295,16,0.002074347239142603,60742, 0.004962779156327543,0.00024694609989792896, 0.39950372208436724,0.17121588089330025,345,403,yes
2837, 0.1774193548387097,0.0005513113333858392,27, 0.11290322580645161, 0.41935483870967744,34,0.002047727809718831,63485, 0.04838709677419355,1.575175238245255e-05, 0.016129032258064516,0.22580645161290322,552,62,no
352, 0,0.000496113775425831,61, 0, 0.8125,4,0.0018663327742209832,42329, 0.0625,2.3624465496468143e-05, 0,0.125,340,16,no
8, 0.23809523809523808,0.0005265374894692502,3, 0, 0.47619047619047616,15,0.0009477674810446504,9496, 0,0.0, 0,0.2857142857142857,54,21,no
1595, 0.23529411764705882,0.001015273899995521,37, 0.18137254901960784, 0.27941176470588236,65,0.002568045747047494,66977, 0.004901960784313725,1.4930498529345895e-05, 0.03431372549019608,0.2647058823529412,716,204,yes
2307, 0.0711743772241993,0.001489275992138576,62, 0.021352313167259787, 0.1387900355871886,74,0.00218508526715414,81919, 0.017793594306049824,3.662154079029285e-05, 0.02491103202846975,0.7259786476868327,1042,281,yes
1148, 0.08256880733944955,0.0004929143561306223,12, 0.045871559633027525, 0.05504587155963303,54,0.0019188451720799225,56805, 0.01834862385321101,1.7604084147522225e-05, 0.01834862385321101,0.7798165137614679,722,109,no
945, 0.06521739130434782,0.00027620494406849883,25, 0.5652173913043478, 0,18,0.0020370114625051787,28964, 0,0.0, 0.021739130434782608,0.34782608695652173,456,46,no
13, 0.07432432432432433,0.0014798030012254618,2, 0.013513513513513514, 0.0472972972972973,8,0.0016879002982727925,43249, 0,0.0, 0.10810810810810811,0.7567567567567568,180,148,yes
108, 0.13333333333333333,0.0005084629750950923,38, 0.06666666666666667, 0.26666666666666666,39,0.0023760865951559123,102269, 0,1.9556268272888168e-05, 0.08888888888888889,0.4444444444444444,313,45,no
1235, 0.13725490196078433,0.0015179341104156515,13, 0.17647058823529413, 0.0392156862745098,26,0.003935384730707245,53362, 0,0.0, 0,0.6470588235294118,657,51,yes
519, 0.2708333333333333,0.000588119976475201,3, 0.052083333333333336, 0.11458333333333333,12,0.001372279945108802,20404, 0.010416666666666666,4.900999803960008e-05, 0.3125,0.23958333333333334,334,96,no
81, 0.07142857142857142,0.00040114996322792006,1, 0, 0.2857142857142857,12,0.0024737581065721738,14957, 0,0.0, 0,0.6428571428571429,343,14,no
4666, 0.06289308176100629,0.0003652491521001826,54, 0, 0.20125786163522014,41,0.0019306026611009652,57495, 0.006289308176100629,0.0, 0,0.7295597484276729,1014,159,no
130, 0.024390243902439025,0.001962256424256902,3, 0, 0.4878048780487805,12,0.0024912125038391974,58606, 0,1.7063099341364364e-05, 0,0.4878048780487805,179,41,no
99, 0.08,0.000392156862745098,1, 0, 0,25,0.004411764705882353,10200, 0,0.0, 0,0.92,33,25,yes
550, 0.06329113924050633,0.000730887297178775,5, 0, 0.05063291139240506,32,0.00175412951322906,13682, 0,0.0002192661891536325, 0.012658227848101266,0.8734177215189873,198,79,yes
603, 0.2789115646258503,0.0018241834607366227,14, 0, 0.09523809523809523,13,0.002171646977067408,23024, 0.034013605442176874,0.0, 0.272108843537415,0.3197278911564626,300,147,yes
92, 0.1875,0.0013750834872117235,2, 0.020833333333333332, 0.020833333333333332,11,0.0035752170667504813,25453, 0,0.0, 0,0.7708333333333334,100,48,yes
203, 0.17391304347826086,0.00038579371383183934,16, 0, 0.6521739130434783,26,0.0032225121978894816,44065, 0.034782608695652174,0.0, 0,0.1391304347826087,403,115,no
3743, 0.11949685534591195,0.0009116957541026309,25, 0.012578616352201259, 0.32075471698113206,42,0.0014587132065642095,38390, 0.031446540880503145,0.0, 0.025157232704402517,0.49056603773584906,594,159,yes
370, 0.3994082840236686,0.0017316017316017316,11, 0.011834319526627219, 0.05621301775147929,8,0.00202020202020202,55440, 0.0029585798816568047,1.8037518037518038e-05, 0.40532544378698226,0.1242603550295858,361,338,yes
10, 0.15384615384615385,0.0,1, 0.07692307692307693, 0.5384615384615384,12,0.0022026431718061676,1816, 0,0.0, 0.07692307692307693,0.15384615384615385,24,13,yes
106, 0.45454545454545453,0.0006335606106317505,8, 0, 0.5454545454545454,15,0.0014783080914740844,33146, 0,0.0, 0,0,234,22,no
30, 0.5,0.0009006019813243589,0, 0, 0,2,0.001374603024126653,21097, 0,0.0, 0,0.5,238,4,no
389, 0.3125,0.0002975039419272305,12, 0.1875, 0.25,7,0.0013387677386725375,67226, 0,0.0, 0,0.25,281,16,no
3177, 0.08571428571428572,0.0004684439144876927,49, 0, 0.8285714285714286,18,0.001937654373562729,46964, 0.02857142857142857,2.1292905203986033e-05, 0,0.05714285714285714,978,35,no
3225, 0.19736842105263158,0.0003937589211005562,43, 0, 0.40789473684210525,34,0.0013289363587143772,20317, 0.13157894736842105,0.0, 0.039473684210526314,0.2236842105263158,567,76,yes
331, 0.10062893081761007,0.0009218054672600127,32, 0.03773584905660377, 0.10062893081761007,24,0.0014303877940241576,31460, 0.018867924528301886,0.0, 0.15723270440251572,0.5849056603773585,392,159,yes
26, 0.08771929824561403,0.0005340721331174792,31, 0, 0.2631578947368421,9,0.0013018008244738556,59917, 0.07017543859649122,1.6689754159921225e-05, 0,0.5789473684210527,329,57,no
1244, 0.13636363636363635,0.00034782608695652176,74, 0, 0.6363636363636364,22,0.0014180602006688963,37375, 0.011363636363636364,2.6755852842809364e-05, 0,0.2159090909090909,711,88,no
201, 0.04395604395604396,0.00041262266554241943,53, 0, 0.8571428571428571,19,0.0018657720528874617,55741, 0,1.794011589314867e-05, 0,0.0989010989010989,443,91,no
34, 0.5304347826086957,0.0010042437396741066,4, 0.05217391304347826, 0.008695652173913044,7,0.0018789076419709093,30869, 0,3.239495934432602e-05, 0.3391304347826087,0.06956521739130435,127,115,no
96, 0.2033898305084746,0.0006474287828338882,5, 0.06779661016949153, 0.1864406779661017,33,0.001757306696263411,10812, 0,0.0, 0.05084745762711865,0.4915254237288136,139,59,yes
71487, 0.2821576763485477,0.0004336137368831845,96, 0.03319502074688797, 0.3941908713692946,53,0.0019368080247448905,69186, 0.004149377593360996,8.67227473766369e-05, 0.04979253112033195,0.23651452282157676,1419,241,yes
1757, 0.3488372093023256,0.000917094644167278,9, 0.06976744186046512, 0.06976744186046512,18,0.001467351430667645,16356, 0,0.0, 0.046511627906976744,0.46511627906976744,517,43,yes
382, 0,0.0006538667300719253,5, 0, 0.10526315789473684,26,0.0027343517803007787,16823, 0,0.0, 0,0.8947368421052632,289,19,no
859, 0.4246575342465753,0.0017659317758034442,22, 0, 0.0593607305936073,12,0.0017988373368432598,91170, 0,6.581112207963146e-05, 0.3789954337899543,0.136986301369863,664,219,yes
333, 0.005780346820809248,0.00017460005674501845,37, 0, 0.23699421965317918,17,0.0009384753050044741,45819, 0.023121387283236993,0.0, 0,0.7341040462427746,357,173,no
9, 1,0.0024986849026827984,2, 0, 0,7,0.0043398211467648605,7604, 0,0.0, 0,0,20,1,no
3630, 0.23376623376623376,0.0008272555375472717,49, 0.2662337662337662, 0.1038961038961039,37,0.0029376012965964342,59232, 0.01948051948051948,0.0, 0.006493506493506494,0.37012987012987014,955,154,yes
2254, 0.2887323943661972,0.0015567557210772749,41, 0.16901408450704225, 0.11971830985915492,43,0.002095632701450178,83507, 0.028169014084507043,5.9875220041433654e-05, 0.11971830985915492,0.2746478873239437,931,142,yes
1533, 0.1111111111111111,0.0006884242733299338,54, 0.05925925925925926, 0.45925925925925926,28,0.0014023457419683834,39220, 0.037037037037037035,0.0, 0.02962962962962963,0.3037037037037037,558,135,yes
17, 0.25,0.0003650634297709227,2, 0.0625, 0.3125,22,0.0031943050104955737,10957, 0,0.0, 0.0625,0.3125,48,16,no
